Version;Date_of_report;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_flow_per_100000
2;2022-03-02;2021-06-15;9016;Arnhem;3464613009293
2;2022-03-02;2021-06-15;17079;Barendrecht;14600484907308
2;2022-03-02;2021-06-15;9017;Bergharen;2955503089226
2;2022-03-02;2021-06-15;10012;De Meern;16067634669243
2;2022-03-02;2021-06-15;25028;Dinteloord;0
2;2022-03-02;2021-06-15;25023;Dongemond;13674577567359
2;2022-03-02;2021-06-15;9039;Dreumel;11760969754593
2;2022-03-02;2021-06-15;10008;Driebergen;13387591497474
2;2022-03-02;2021-06-15;9027;Druten;544692617051
2;2022-03-02;2021-06-15;9012;Geldermalsen;7819621267928
2;2022-03-02;2021-06-15;9038;Gendt;4610360839885
2;2022-03-02;2021-06-15;9040;Haaften;15624591737758
2;2022-03-02;2021-06-15;25025;Halsteren;1610566739640
2;2022-03-02;2021-06-15;17070;Hoogvliet;4989528499178
2;2022-03-02;2021-06-15;13041;Katwijk;32505413233452
2;2022-03-02;2021-06-15;25027;Lage Zwaluwe;5605409259584
2;2022-03-02;2021-06-15;13046;Leiden Noord;889377059989
2;2022-03-02;2021-06-15;13030;Leimuiden;8179055536746
2;2022-03-02;2021-06-15;9042;Millingen Aan De Rijn;6398135524220
2;2022-03-02;2021-06-15;13047;Nieuwe Wetering;42100481496175
2;2022-03-02;2021-06-15;9024;Nijmegen;11679750599630
2;2022-03-02;2021-06-15;13023;Noordwijk;8859024208297
2;2022-03-02;2021-06-15;17066;Numansdorp;6466669463756
2;2022-03-02;2021-06-15;29002;Oijen;5465826191711
2;2022-03-02;2021-06-15;17045;Oud-Beijerland;14794776466706
2;2022-03-02;2021-06-15;17011;Ridderkerk;30509126789958
2;2022-03-02;2021-06-15;17076;Schelluinen;5182950473332
2;2022-03-02;2021-06-15;26005;Sleeuwijk;3993008419197
2;2022-03-02;2021-06-15;17005;Stolwijk;2271202708403
2;2022-03-02;2021-06-15;10009;Utrecht;4502665825756
2;2022-03-02;2021-06-15;17029;Vianen;3289591830960
2;2022-03-02;2021-06-15;25003;Waalwijk;17029121176457
2;2022-03-02;2021-06-15;25029;Willemstad;5462039251046
2;2022-03-02;2021-06-15;14002;Woerden;167119968707415
2;2022-03-02;2021-06-10;2011;Leeuwarden;0
2;2022-03-02;2021-05-27;31005;Westpoort;10861507638468
2;2022-03-02;2021-05-27;2016;Wolvega;3329150375282
2;2022-03-02;2021-05-27;2030;Workum;0
2;2022-03-02;2021-04-08;5004;Vriezenveen;12026767252888
2;2022-03-02;2021-04-01;2022;Joure;23871241406657
2;2022-03-02;2021-04-01;2027;Lemmer;362151740886
2;2022-03-02;2021-03-21;3034;Coevorden;32163371322166
2;2022-03-02;2021-02-11;26005;Sleeuwijk;18132099512762
2;2022-03-02;2021-01-25;5025;Den Ham;47518413763143
2;2022-03-02;2021-01-14;22008;Retranchement;0
2;2022-03-02;2021-01-13;5022;Rijssen;46253621925827
2;2022-03-02;2021-01-04;7002;Aalten;23134653454244
2;2022-03-02;2021-01-04;7021;Olburgen;29578868339331
2;2022-03-02;2021-01-04;7014;Ruurlo;42659919599835
2;2022-03-02;2021-01-04;7017;Varsseveld;10426028625344
2;2022-03-02;2021-01-05;10027;Amersfoort;34138539742312
2;2022-03-02;2021-06-15;17077;Spijkenisse;4151802133235
2;2022-03-02;2021-01-20;27008;S Hertogenbosch;41382569468570
2;2022-03-02;2021-01-14;27008;S Hertogenbosch;21336479908441
2;2022-03-02;2021-03-29;14003;Leidsche Rijn;15235564398144
2;2022-03-02;2021-01-17;17026;Hardinxveld-Giessendam;54001494706602
2;2022-03-02;2021-06-15;8022;Apeldoorn;4839070064172
2;2022-03-02;2021-06-15;4025;Dalfsen;2494811097153
2;2022-03-02;2021-06-15;5002;Enschede;9192207696022
2;2022-03-02;2021-06-15;4005;Genemuiden;1098174135747
2;2022-03-02;2021-06-15;4030;Hessenpoort;0
2;2022-03-02;2021-06-15;4021;Raalte;3674931456238
2;2022-03-02;2021-06-16;30007;Bosscherveld;1764405010892
2;2022-03-02;2021-06-16;20010;Camperlandpolder;10988765433940
2;2022-03-02;2021-06-16;18009;De Verseput;11021705504138
2;2022-03-02;2021-06-16;30025;Gennep;7631637371287
2;2022-03-02;2021-06-15;5017;Hengelo;4030872586592
2;2022-03-02;2021-06-16;30016;Heugem;1313578170295
2;2022-03-02;2021-06-16;24001;Hulst;365317921615
2;2022-03-02;2021-06-16;24002;Kloosterzande;1932854157610
2;2022-03-02;2021-06-16;30003;Limmel;657839108314
2;2022-03-02;2021-06-16;18007;Mastgat;7359112727059
2;2022-03-02;2021-06-16;30018;Meijel;932978505725
2;2022-03-02;2021-06-16;1028;Onderdendam;1445146578197
2;2022-03-02;2021-06-16;19001;Sint Maartensdijk;2961954942482
2;2022-03-02;2021-06-16;1008;Stadskanaal;0
2;2022-03-02;2021-06-16;30021;Stein;0
2;2022-03-02;2021-06-16;1010;Ter Apel;0
2;2022-03-02;2021-06-16;23002;Terneuzen;2222484025834
2;2022-03-02;2021-06-16;19003;Tholen;5652203314807
2;2022-03-02;2021-06-16;3023;Tweede Exloermond;470523844324
2;2022-03-02;2021-06-16;30017;Venlo;8977069868337
2;2022-03-02;2021-06-16;30020;Venray;4654332419579
2;2022-03-02;2021-06-16;20009;Waarde;15258738516808
2;2022-03-02;2021-06-16;21001;Walcheren;2330810603789
2;2022-03-02;2021-06-16;30005;Weert;3127565505095
2;2022-03-02;2021-06-16;18006;Westerschouwen;5684349464925
2;2022-03-02;2021-06-15;9032;Zetten;2681931216144
2;2022-03-02;2021-06-15;16010;Kralingseveer;6017205982626
2;2022-03-02;2021-06-16;1024;Ulrum;10180425209282
2;2022-03-02;2021-06-16;1041;Wehe Den Hoorn;853521401651
2;2022-03-02;2021-06-16;1030;Winsum;3485065569896
2;2022-03-02;2021-06-16;17004;Ammerstol;833150315723
2;2022-03-02;2021-06-16;28002;Asten;1240356451972
2;2022-03-02;2021-06-16;17002;Bergambacht;4269182902686
2;2022-03-02;2021-06-16;10003;De Bilt;9728097308286
2;2022-03-02;2021-06-16;28005;Dinther;1631381447363
2;2022-03-02;2021-06-16;27003;Eindhoven;3458344498785
2;2022-03-02;2021-06-16;17048;Goedereede;13080164150672
2;2022-03-02;2021-06-16;13039;Gouda;5720443787288
2;2022-03-02;2021-06-16;16011;Groenedijk;5407062595511
2;2022-03-02;2021-06-16;13010;Haarlem Waarderpolder;13258989726882
2;2022-03-02;2021-06-16;17067;Haastrecht;620276438621
2;2022-03-02;2021-06-16;13004;Heemstede;4712005123724
2;2022-03-02;2021-06-16;29003;Land Van Cuijk;2700065417681
2;2022-03-02;2021-06-16;17055;Middelharnis;7991235315493
2;2022-03-02;2021-06-16;10028;Nieuwegein;801001017287
2;2022-03-02;2021-06-16;10032;Oudewater;0
2;2022-03-02;2021-06-16;25012;Putte;404701045552
2;2022-03-02;2021-06-16;27010;Sint-Oedenrode;3429511040657
2;2022-03-02;2021-06-16;32002;Tilburg;4439990983021
2;2022-03-02;2021-06-16;13048;Waddinxveen-Randenburg;0
2;2022-03-02;2021-06-16;9041;Zaltbommel;3268735625375
2;2022-03-02;2021-06-16;10001;Zeist;1141246382158
2;2022-03-02;2021-06-16;13044;Zwaanshoek;13559604075019
2;2022-03-02;2021-06-02;30024;Roermond;2956784184600
2;2022-03-02;2021-05-24;17068;Berkenwoude;5006124883889
2;2022-03-02;2021-05-24;25027;Lage Zwaluwe;18557633340163
2;2022-03-02;2021-06-15;15004;Nieuwe Waterweg;340005508656
2;2022-03-02;2021-06-16;28003;Aarle-Rixtel;1008025335076
2;2022-03-02;2021-06-16;27011;Biest-Houtakker;11519552613285
2;2022-03-02;2021-06-16;17053;De Groote Zaag;11689830641413
2;2022-03-02;2021-06-16;25013;Riel;401149353910
2;2022-03-02;2021-06-16;13003;Velsen;0
2;2022-03-02;2021-06-17;11014;Amsterdam West;4639459215025
2;2022-03-02;2021-06-17;9031;Beesd;9712975937372
2;2022-03-02;2021-06-17;11008;Blaricum;2099040890333
2;2022-03-02;2021-06-17;13042;Bodegraven;4486774821120
2;2022-03-02;2021-06-17;10025;Bunnik;0
2;2022-03-02;2021-06-17;10031;Breukelen;3680959879395
2;2022-03-02;2021-06-17;15007;De Groote Lucht;9128916408296
2;2022-03-02;2021-06-17;12023;Den Helder;3679653001176
2;2022-03-02;2021-06-17;3032;Dieverbrug;1496527651958
2;2022-03-02;2021-06-17;3033;Echten;5650428109136
2;2022-03-02;2021-06-17;12012;Everstekoog;4165447963826
2;2022-03-02;2021-06-17;9037;Gorinchem;34416795515937
2;2022-03-02;2021-06-17;13012;Haarlem Schalkwijk;812899942692
2;2022-03-02;2021-06-17;12001;Heiloo;1473658343961
2;2022-03-02;2021-06-17;11013;Horstermeer;3671696864437
2;2022-03-02;2021-06-17;11012;Huizen;7136976261269
2;2022-03-02;2021-06-17;30014;Kerkrade;753143704956
2;2022-03-02;2021-06-17;16009;Kortenoord;564489846634
2;2022-03-02;2021-06-17;3014;Meppel;6553399748599
2;2022-03-02;2021-06-17;1027;Oude Pekela;0
2;2022-03-02;2021-06-08;3022;Emmen;6476559939114
2;2022-03-02;2021-06-10;15007;De Groote Lucht;3679891984754
2;2022-03-02;2021-05-31;3022;Emmen;10769409019333
2;2022-03-02;2021-06-03;1008;Stadskanaal;2590428540941
2;2022-03-02;2021-06-16;30024;Roermond;0
2;2022-03-02;2021-06-14;2017;Sint Annaparochie;0
2;2022-03-02;2021-06-15;4023;Kampen;3392618573749
2;2022-03-02;2021-06-15;4026;Zwolle;4991404775213
2;2022-03-02;2021-06-20;30022;Susteren;0
2;2022-03-02;2021-06-17;2020;Ameland;0
2;2022-03-02;2021-06-17;9013;Asperen;24608801621007
2;2022-03-02;2021-06-17;17068;Berkenwoude;7661682189065
2;2022-03-02;2021-06-17;2023;Bolsward;0
2;2022-03-02;2021-06-17;2013;Burgum;1634278357619
2;2022-03-02;2021-06-17;2028;Dokkum;7757720068647
2;2022-03-02;2021-06-17;2038;Franeker;7817496086648
2;2022-03-02;2021-06-17;2032;Harlingen;0
2;2022-03-02;2021-06-17;2022;Joure;0
2;2022-03-02;2021-06-17;25020;Kaatsheuvel;3670553900882
2;2022-03-02;2021-06-17;17063;Leerdam;1313314540407
2;2022-03-02;2021-06-17;2027;Lemmer;2872329094284
2;2022-03-02;2021-06-17;9020;Overasselt;1451196804252
2;2022-03-02;2021-06-17;17054;Piershil;819099838404
2;2022-03-02;2021-06-17;2018;Sneek;3348218548206
2;2022-03-02;2021-06-17;2026;Terschelling;0
2;2022-03-02;2021-06-17;2040;Vlieland;0
2;2022-03-02;2021-06-17;2037;Warns;412785214255
2;2022-03-02;2021-06-16;13005;Zwanenburg;806459335783
2;2022-03-02;2021-06-15;3028;Sleen;0
2;2022-03-02;2021-06-17;10024;Montfoort;19590124204858
2;2022-03-02;2021-06-17;2002;Oosterwolde;0
2;2022-03-02;2021-06-17;2041;Schiermonnikoog;0
2;2022-03-02;2021-06-17;2024;Sloten;24744807587645
2;2022-03-02;2021-06-17;17043;Strijen;4077054234648
2;2022-03-02;2021-06-17;2030;Workum;0
2;2022-03-02;2021-06-15;3034;Coevorden;2550787999335
2;2022-03-02;2021-06-15;3022;Emmen;2706424007823
2;2022-03-02;2021-06-14;5018;Ootmarsum;2106461158461
2;2022-03-02;2021-06-20;9019;Culemborg;2395027015198
2;2022-03-02;2021-06-20;9010;Groesbeek;0
2;2022-03-02;2021-06-20;9030;Maasbommel;8325246878300
2;2022-03-02;2021-06-20;25017;Nieuwveer;3516886078662
2;2022-03-02;2021-06-19;10035;Rhenen;1420359282637
2;2022-03-02;2021-06-18;27006;Soerendonk;0
2;2022-03-02;2021-06-19;6005;Almere;1654693395921
2;2022-03-02;2021-06-19;10027;Amersfoort;4951984876614
2;2022-03-02;2021-06-19;8019;Bennekom;4508495866562
2;2022-03-02;2021-06-19;6003;Dronten;12663121637090
2;2022-03-02;2021-06-19;8021;Ede;1869711218373
2;2022-03-02;2021-06-19;6004;Lelystad;1526999633599
2;2022-03-02;2021-06-19;8005;Nijkerk;11362319602444
2;2022-03-02;2021-06-19;8024;Renkum;619192665743
2;2022-03-02;2021-06-19;10010;Soest;4102458567248
2;2022-03-02;2021-06-19;4027;Tollebeek;1375612595306
2;2022-03-02;2021-06-20;11006;Uithoorn;0
2;2022-03-02;2021-06-19;10021;Veenendaal;0
2;2022-03-02;2021-06-21;12006;Alkmaar;0
2;2022-03-02;2021-06-21;8022;Apeldoorn;3015241544999
2;2022-03-02;2021-06-21;3010;Assen;0
2;2022-03-02;2021-06-21;1044;Delfzijl;0
2;2022-03-02;2021-06-21;2028;Dokkum;0
2;2022-03-02;2021-06-21;8009;Elburg;1348556714173
2;2022-03-02;2021-06-21;33001;Foxhol;4853956070425
2;2022-03-02;2021-06-21;2038;Franeker;0
2;2022-03-02;2021-06-21;12013;Geestmerambacht;3138254268854
2;2022-03-02;2021-06-21;3031;Gieten;7736601211206
2;2022-03-02;2021-06-21;2032;Harlingen;0
2;2022-03-02;2021-06-21;8026;Hattem;0
2;2022-03-02;2021-06-21;8016;Heerde;0
2;2022-03-02;2021-06-21;12001;Heiloo;0
2;2022-03-02;2021-06-21;1026;Hoogezand;3936051151837
2;2022-03-02;2021-06-21;2019;Kootstertille;3658225073816
2;2022-03-02;2021-06-21;1029;Leek;1712644533405
2;2022-03-02;2021-06-21;2027;Lemmer;4780571858811
2;2022-03-02;2021-06-21;1032;Marum;0
2;2022-03-02;2021-06-21;2002;Oosterwolde;0
2;2022-03-02;2021-06-21;1039;Scheemda;3231926009530
2;2022-03-02;2021-06-21;1038;Scheve Klap;0
2;2022-03-02;2021-06-21;2017;Sint Annaparochie;7907707149847
2;2022-03-02;2021-06-21;2026;Terschelling;0
2;2022-03-02;2021-06-21;1011;Uithuizermeeden;1967945981755
2;2022-03-02;2021-06-21;12024;Ursem;2320400834247
2;2022-03-02;2021-06-21;1045;Veendam;18874270923667
2;2022-03-02;2021-06-21;2040;Vlieland;0
2;2022-03-02;2021-06-21;1040;Vriescheloo;0
2;2022-03-02;2021-06-21;2037;Warns;21801532196092
2;2022-03-02;2021-06-21;12021;Wervershoof;4880422599116
2;2022-03-02;2021-06-21;2030;Workum;18919126894290
2;2022-03-02;2021-06-21;13049;Alphen Kerk En Zanen;2299754052887
2;2022-03-02;2021-06-21;13035;Alphen Noord;0
2;2022-03-02;2021-06-21;25026;Baarle-Nassau;0
2;2022-03-02;2021-06-21;25028;Dinteloord;0
2;2022-03-02;2021-06-21;13039;Gouda;3949157265773
2;2022-03-02;2021-06-21;17065;Groot-Ammers;1717523231867
2;2022-03-02;2021-06-21;17041;Hellevoetsluis;0
2;2022-03-02;2021-06-21;17070;Hoogvliet;4040427206884
2;2022-03-02;2021-06-21;25027;Lage Zwaluwe;5049472717753
2;2022-03-02;2021-06-21;25008;Ossendrecht;0
2;2022-03-02;2021-06-21;17045;Oud-Beijerland;2622500503034
2;2022-03-02;2021-06-21;17054;Piershil;0
2;2022-03-02;2021-06-21;25012;Putte;0
2;2022-03-02;2021-06-21;13048;Waddinxveen-Randenburg;2152075752873
2;2022-03-02;2021-06-21;25029;Willemstad;0
2;2022-03-02;2021-06-17;11004;Hilversum;4727089423243
2;2022-03-02;2021-06-17;30013;Rimburg;1215726865304
2;2022-03-02;2021-06-17;30011;Simpelveld;0
2;2022-03-02;2021-06-17;3027;Smilde;1812863769983
2;2022-03-02;2021-06-17;12019;Stolpen;289092175632
2;2022-03-02;2021-06-17;11010;Weesp;0
2;2022-03-02;2021-06-17;12021;Wervershoof;1795595431313
2;2022-03-02;2021-06-17;31005;Westpoort;1016101845689
2;2022-03-02;2021-06-17;12025;Wieringermeer;808513313218
2;2022-03-02;2021-06-17;10029;Wijk Bij Duurstede;5938224004747
2;2022-03-02;2021-06-16;5019;Almelo-Vissedijk;2944256393829
2;2022-03-02;2021-06-16;5016;Goor;1104227323204
2;2022-03-02;2021-06-17;5012;Oldenzaal;1167966694880
2;2022-03-02;2021-06-17;5022;Rijssen;263151671431
2;2022-03-02;2021-06-16;5001;Haaksbergen;2314625589052
2;2022-03-02;2021-06-16;5023;Nijverdal;326156374763
2;2022-03-02;2021-06-16;30023;Panheel;4925792667787
2;2022-03-02;2021-06-09;8023;Brummen;11513065438225
2;2022-03-02;2021-06-09;8017;Epe;1244916900839
2;2022-03-02;2021-06-08;17077;Spijkenisse;6594677682512
2;2022-03-02;2021-06-09;4027;Tollebeek;4563892977858
2;2022-03-02;2021-06-09;1025;Zuidhorn;1797341083457
2;2022-03-02;2021-06-22;17056;Oude Tonge;4880180526682
2;2022-03-02;2021-06-10;10001;Zeist;3024146692271
2;2022-03-02;2021-06-21;2024;Sloten;8470807187286
2;2022-03-02;2021-06-21;2018;Sneek;0
2;2022-03-02;2021-06-21;2016;Wolvega;9436582664389
2;2022-03-02;2021-06-21;25025;Halsteren;0
2;2022-03-02;2021-06-21;13012;Haarlem Schalkwijk;9483158320666
2;2022-03-02;2021-06-21;10036;Houten;10391886490662
2;2022-03-02;2021-06-21;14003;Leidsche Rijn;1553460678353
2;2022-03-02;2021-06-21;17004;Ammerstol;0
2;2022-03-02;2021-06-22;11005;Amstelveen;4442965690446
2;2022-03-02;2021-06-22;12014;Beemster;2352868042628
2;2022-03-02;2021-06-21;17002;Bergambacht;0
2;2022-03-02;2021-06-22;12022;Beverwijk;1500824763868
2;2022-03-02;2021-06-21;25019;Chaam;0
2;2022-03-02;2021-06-22;4025;Dalfsen;1196817315733
2;2022-03-02;2021-06-21;17053;De Groote Zaag;15859579675453
2;2022-03-02;2021-06-22;4019;Deventer;0
2;2022-03-02;2021-06-22;12012;Everstekoog;0
2;2022-03-02;2021-06-22;1034;Feerwerd;0
2;2022-03-02;2021-06-22;1031;Gaarkeuken;938979573723
2;2022-03-02;2021-06-22;4018;Heino;0
2;2022-03-02;2021-06-22;4030;Hessenpoort;0
2;2022-03-02;2021-06-22;4023;Kampen;8521219682448
2;2022-03-02;2021-06-22;1028;Onderdendam;0
2;2022-03-02;2021-06-22;4021;Raalte;2311799554770
2;2022-03-02;2021-06-22;10034;Ronde Venen;2610809564152
2;2022-03-02;2021-06-22;1008;Stadskanaal;1709310711822
2;2022-03-02;2021-06-22;12019;Stolpen;3317846934807
2;2022-03-02;2021-06-22;1010;Ter Apel;0
2;2022-03-02;2021-06-22;3023;Tweede Exloermond;2121584741143
2;2022-03-02;2021-06-22;11006;Uithoorn;8777838732716
2;2022-03-02;2021-06-22;1024;Ulrum;0
2;2022-03-02;2021-06-22;12025;Wieringermeer;1269098634746
2;2022-03-02;2021-06-22;1030;Winsum;0
2;2022-03-02;2021-06-22;12010;Zaandam-Oost;2042942854299
2;2022-03-02;2021-06-22;1025;Zuidhorn;1457010355859
2;2022-03-02;2021-06-22;10032;Oudewater;3222503113240
2;2022-03-02;2021-06-22;4026;Zwolle;714130790195
2;2022-03-02;2021-06-22;15007;De Groote Lucht;0
2;2022-03-02;2021-06-22;16011;Groenedijk;2313317307797
2;2022-03-02;2021-06-22;28003;Aarle-Rixtel;4096855775244
2;2022-03-02;2021-06-22;9013;Asperen;0
2;2022-03-02;2021-06-22;25026;Baarle-Nassau;2682869665805
2;2022-03-02;2021-06-22;17079;Barendrecht;4029891794000
2;2022-03-02;2021-06-22;9017;Bergharen;2524292972868
2;2022-03-02;2021-06-22;9019;Culemborg;0
2;2022-03-02;2021-06-22;17074;Den Bommel;1146659121854
2;2022-03-02;2021-06-22;17044;Dordrecht;0
2;2022-03-02;2021-06-22;9027;Druten;1468633447266
2;2022-03-02;2021-06-22;9012;Geldermalsen;1777499391082
2;2022-03-02;2021-06-22;17048;Goedereede;0
2;2022-03-02;2021-06-22;9040;Haaften;0
2;2022-03-02;2021-06-22;17026;Hardinxveld-Giessendam;0
2;2022-03-02;2021-06-22;13004;Heemstede;456097356276
2;2022-03-02;2021-06-22;17062;Heenvliet;0
2;2022-03-02;2021-06-22;25020;Kaatsheuvel;0
2;2022-03-02;2021-06-22;16010;Kralingseveer;11722531394385
2;2022-03-02;2021-06-22;13033;Leiden Zuid-West;802534564000
2;2022-03-02;2021-06-22;10038;Lopik;1911577707161
2;2022-03-02;2021-06-22;9030;Maasbommel;0
2;2022-03-02;2021-06-22;9042;Millingen Aan De Rijn;1868392451127
2;2022-03-02;2021-06-22;10028;Nieuwegein;0
2;2022-03-02;2021-06-22;25017;Nieuwveer;0
2;2022-03-02;2021-06-22;25016;Nieuw-Vossemeer;0
2;2022-03-02;2021-06-22;17066;Numansdorp;0
2;2022-03-02;2021-06-22;17075;Ooltgensplaat;994581600065
2;2022-03-02;2021-06-17;4020;Steenwijk;547964402585
2;2022-03-02;2021-06-17;12024;Ursem;657688648517
2;2022-03-02;2021-06-17;5003;Glanerbrug;9130898187872
2;2022-03-02;2021-06-19;6006;Zeewolde;1211039191466
2;2022-03-02;2021-06-23;7002;Aalten;1122244828048
2;2022-03-02;2021-06-22;17016;Alblasserdam;4727797394752
2;2022-03-02;2021-06-23;7018;Dinxperlo;652111327429
2;2022-03-02;2021-06-23;7022;Etten;1030093930546
2;2022-03-02;2021-06-23;7023;Haarlo;1282351019937
2;2022-03-02;2021-06-22;17067;Haastrecht;0
2;2022-03-02;2021-06-23;4022;Holten;397920922250
2;2022-03-02;2021-06-22;17063;Leerdam;0
2;2022-03-02;2021-06-22;13030;Leimuiden;3308451123453
2;2022-03-02;2021-06-23;7015;Lichtenvoorde;0
2;2022-03-02;2021-06-22;13034;Lisse;0
2;2022-03-02;2021-06-22;10024;Montfoort;3164537754462
2;2022-03-02;2021-06-23;7020;Nieuwgraaf;0
2;2022-03-02;2021-06-22;13038;Nieuwveen;1529532613710
2;2022-03-02;2021-06-23;7021;Olburgen;1439783528330
2;2022-03-02;2021-06-22;17040;Oostvoorne;4038152293984
2;2022-03-02;2021-06-22;9020;Overasselt;2874070611621
2;2022-03-02;2021-06-22;17013;Papendrecht;570321432603
2;2022-03-02;2021-06-22;10035;Rhenen;1226891668537
2;2022-03-02;2021-06-22;25001;Rijen;3536177296093
2;2022-03-02;2021-06-22;17052;Sliedrecht;603162823186
2;2022-03-02;2021-06-22;17043;Strijen;17590046852628
2;2022-03-02;2021-06-23;7017;Varsseveld;0
2;2022-03-02;2021-06-22;13003;Velsen;1465852709011
2;2022-03-02;2021-06-22;17029;Vianen;1506551641422
2;2022-03-02;2021-06-22;25003;Waalwijk;6542032674047
2;2022-03-02;2021-06-22;25014;Waspik;0
2;2022-03-02;2021-06-23;7006;Wehl;0
2;2022-03-02;2021-06-23;7016;Winterswijk;735539640264
2;2022-03-02;2021-06-22;14002;Woerden;66482583147394
2;2022-03-02;2021-06-22;9032;Zetten;1419209870837
2;2022-03-02;2021-06-23;7019;Zutphen;2337022174213
2;2022-03-02;2021-06-22;13044;Zwaanshoek;787601608091
2;2022-03-02;2021-06-22;13005;Zwanenburg;5927110098964
2;2022-03-02;2021-06-22;17078;Zwijndrecht;2583665333114
2;2022-03-02;2021-06-23;11014;Amsterdam West;1894656814765
2;2022-03-02;2021-06-23;1046;Bellingwolde;0
2;2022-03-02;2021-06-23;30007;Bosscherveld;1184157260438
2;2022-03-02;2021-06-23;3034;Coevorden;1255962752099
2;2022-03-02;2021-06-23;3022;Emmen;474885134416
2;2022-03-02;2021-06-23;1033;Garmerwolde;1271594034105
2;2022-03-02;2021-06-23;30025;Gennep;0
2;2022-03-02;2021-06-23;30016;Heugem;0
2;2022-03-02;2021-06-23;30003;Limmel;2637997762766
2;2022-03-02;2021-06-23;30018;Meijel;0
2;2022-03-02;2021-06-23;1027;Oude Pekela;0
2;2022-03-02;2021-06-23;30023;Panheel;0
2;2022-03-02;2021-06-23;30024;Roermond;1785638265255
2;2022-03-02;2021-06-23;3028;Sleen;1289596791016
2;2022-03-02;2021-06-23;30021;Stein;1234854172051
2;2022-03-02;2021-06-23;30017;Venlo;5162845296114
2;2022-03-02;2021-06-23;30020;Venray;1031090544534
2;2022-03-02;2021-06-23;30005;Weert;12234826206505
2;2022-03-02;2021-06-23;31005;Westpoort;6621317672193
2;2022-03-02;2021-06-22;5003;Glanerbrug;2039997923617
2;2022-03-02;2021-06-22;5016;Goor;3841569358071
2;2022-03-02;2021-06-22;5001;Haaksbergen;0
2;2022-03-02;2021-06-22;5015;Losser;3726971507952
2;2022-03-02;2021-06-22;12016;Katwoude;6227037277937
2;2022-03-02;2021-06-21;8025;Terwolde;3721995877827
2;2022-03-02;2021-06-21;8023;Brummen;17627868217852
2;2022-03-02;2021-06-17;5020;Almelo-Sumpel;3740502640854
2;2022-03-02;2021-06-22;17061;Dokhaven;4217402508829
2;2022-03-02;2021-06-23;7014;Ruurlo;1047043571834
2;2022-03-02;2021-06-21;2020;Ameland;0
2;2022-03-02;2021-06-21;2013;Burgum;0
2;2022-03-02;2021-06-21;9016;Arnhem;2479797509752
2;2022-03-02;2021-06-24;10003;De Bilt;5606745823604
2;2022-03-02;2021-06-23;10001;Zeist;5700793548381
2;2022-03-02;2021-06-23;4005;Genemuiden;9599608675108
2;2022-03-02;2021-06-23;4020;Steenwijk;1364983210924
2;2022-03-02;2021-06-23;4017;Vollenhove;0
2;2022-03-02;2021-06-24;6005;Almere;16785845140488
2;2022-03-02;2021-06-23;17068;Berkenwoude;0
2;2022-03-02;2021-06-23;27011;Biest-Houtakker;4640043366298
2;2022-03-02;2021-06-23;27004;Boxtel;4029447222776
2;2022-03-02;2021-06-23;10012;De Meern;5433016208333
2;2022-03-02;2021-06-23;28005;Dinther;0
2;2022-03-02;2021-06-23;25023;Dongemond;13799777434601
2;2022-03-02;2021-06-24;2012;Drachten;6332897521106
2;2022-03-02;2021-06-24;6003;Dronten;10341740161556
2;2022-03-02;2021-06-23;13010;Haarlem Waarderpolder;24514102135318
2;2022-03-02;2021-06-24;8011;Harderwijk;8116950925752
2;2022-03-02;2021-06-24;15005;Houtrust;24686768517249
2;2022-03-02;2021-06-23;13041;Katwijk;3255148707571
2;2022-03-02;2021-06-23;16009;Kortenoord;7838692278783
2;2022-03-02;2021-06-23;29003;Land Van Cuijk;16522525923319
