Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
2;2022-03-15 09:00:00;2020-11-14;VR22;Brabant-Zuidoost;1184;197
2;2022-03-15 09:00:00;2020-11-15;VR22;Brabant-Zuidoost;964;176
2;2022-03-15 09:00:00;2020-11-16;VR22;Brabant-Zuidoost;1156;158
2;2022-03-15 09:00:00;2020-11-17;VR22;Brabant-Zuidoost;1605;208
2;2022-03-15 09:00:00;2020-11-18;VR22;Brabant-Zuidoost;1569;191
2;2022-03-15 09:00:00;2020-11-19;VR22;Brabant-Zuidoost;1800;253
2;2022-03-15 09:00:00;2020-11-20;VR22;Brabant-Zuidoost;1834;258
2;2022-03-15 09:00:00;2020-11-21;VR22;Brabant-Zuidoost;1316;169
2;2022-03-15 09:00:00;2020-11-22;VR22;Brabant-Zuidoost;1086;148
2;2022-03-15 09:00:00;2020-11-23;VR22;Brabant-Zuidoost;1975;244
2;2022-03-15 09:00:00;2020-11-24;VR22;Brabant-Zuidoost;1834;225
2;2022-03-15 09:00:00;2020-11-25;VR22;Brabant-Zuidoost;1627;187
2;2022-03-15 09:00:00;2020-11-26;VR22;Brabant-Zuidoost;1739;196
2;2022-03-15 09:00:00;2020-11-27;VR22;Brabant-Zuidoost;1636;202
2;2022-03-15 09:00:00;2020-11-28;VR22;Brabant-Zuidoost;1232;135
2;2022-03-15 09:00:00;2020-11-29;VR22;Brabant-Zuidoost;1011;144
2;2022-03-15 09:00:00;2020-11-30;VR22;Brabant-Zuidoost;2148;219
2;2022-03-15 09:00:00;2020-12-01;VR22;Brabant-Zuidoost;2258;240
2;2022-03-15 09:00:00;2020-12-02;VR22;Brabant-Zuidoost;2272;233
2;2022-03-15 09:00:00;2020-12-03;VR22;Brabant-Zuidoost;2368;300
2;2022-03-15 09:00:00;2020-12-04;VR22;Brabant-Zuidoost;2189;273
2;2022-03-15 09:00:00;2020-12-05;VR22;Brabant-Zuidoost;1351;173
2;2022-03-15 09:00:00;2020-12-06;VR22;Brabant-Zuidoost;1812;256
2;2022-03-15 09:00:00;2020-12-07;VR22;Brabant-Zuidoost;2936;305
2;2022-03-15 09:00:00;2020-12-08;VR22;Brabant-Zuidoost;2649;366
2;2022-03-15 09:00:00;2020-12-09;VR22;Brabant-Zuidoost;3546;410
2;2022-03-15 09:00:00;2020-12-10;VR22;Brabant-Zuidoost;2990;372
2;2022-03-15 09:00:00;2020-12-11;VR22;Brabant-Zuidoost;3268;413
2;2022-03-15 09:00:00;2020-12-12;VR22;Brabant-Zuidoost;3013;395
2;2022-03-15 09:00:00;2020-12-13;VR22;Brabant-Zuidoost;2734;394
2;2022-03-15 09:00:00;2020-12-14;VR22;Brabant-Zuidoost;3549;418
2;2022-03-15 09:00:00;2020-12-15;VR22;Brabant-Zuidoost;3475;412
2;2022-03-15 09:00:00;2020-12-16;VR22;Brabant-Zuidoost;3505;535
2;2022-03-15 09:00:00;2020-12-17;VR22;Brabant-Zuidoost;3424;479
2;2022-03-15 09:00:00;2020-12-18;VR22;Brabant-Zuidoost;3076;418
2;2022-03-15 09:00:00;2020-12-19;VR22;Brabant-Zuidoost;2900;363
2;2022-03-15 09:00:00;2020-12-20;VR22;Brabant-Zuidoost;2525;309
2;2022-03-15 09:00:00;2020-12-21;VR22;Brabant-Zuidoost;3492;467
2;2022-03-15 09:00:00;2020-12-22;VR22;Brabant-Zuidoost;3459;418
2;2022-03-15 09:00:00;2020-12-23;VR22;Brabant-Zuidoost;3595;418
2;2022-03-15 09:00:00;2020-12-24;VR22;Brabant-Zuidoost;2425;332
2;2022-03-15 09:00:00;2020-12-25;VR22;Brabant-Zuidoost;1628;233
2;2022-03-15 09:00:00;2020-12-26;VR22;Brabant-Zuidoost;1621;218
2;2022-03-15 09:00:00;2020-12-27;VR22;Brabant-Zuidoost;2076;264
2;2022-03-15 09:00:00;2020-12-28;VR22;Brabant-Zuidoost;2549;319
2;2022-03-15 09:00:00;2020-12-29;VR22;Brabant-Zuidoost;3093;360
2;2022-03-15 09:00:00;2020-12-30;VR22;Brabant-Zuidoost;3033;343
2;2022-03-15 09:00:00;2020-12-31;VR22;Brabant-Zuidoost;1804;256
2;2022-03-15 09:00:00;2021-01-01;VR22;Brabant-Zuidoost;1522;209
2;2022-03-15 09:00:00;2021-01-02;VR22;Brabant-Zuidoost;2235;306
2;2022-03-15 09:00:00;2021-01-03;VR22;Brabant-Zuidoost;1794;261
2;2022-03-15 09:00:00;2021-01-04;VR22;Brabant-Zuidoost;2674;383
2;2022-03-15 09:00:00;2021-01-05;VR22;Brabant-Zuidoost;2577;341
2;2022-03-15 09:00:00;2021-01-06;VR22;Brabant-Zuidoost;2444;318
2;2022-03-15 09:00:00;2021-01-07;VR22;Brabant-Zuidoost;2212;254
2;2022-03-15 09:00:00;2021-01-08;VR22;Brabant-Zuidoost;2239;323
2;2022-03-15 09:00:00;2021-01-09;VR22;Brabant-Zuidoost;1718;245
2;2022-03-15 09:00:00;2021-01-10;VR22;Brabant-Zuidoost;1518;205
2;2022-03-15 09:00:00;2021-01-11;VR22;Brabant-Zuidoost;2062;278
2;2022-03-15 09:00:00;2021-01-12;VR22;Brabant-Zuidoost;2019;275
2;2022-03-15 09:00:00;2021-01-13;VR22;Brabant-Zuidoost;2179;295
2;2022-03-15 09:00:00;2021-01-14;VR22;Brabant-Zuidoost;2139;276
2;2022-03-15 09:00:00;2021-01-15;VR22;Brabant-Zuidoost;1985;260
2;2022-03-15 09:00:00;2021-01-16;VR22;Brabant-Zuidoost;1589;223
2;2022-03-15 09:00:00;2021-01-17;VR22;Brabant-Zuidoost;1383;195
2;2022-03-15 09:00:00;2021-01-18;VR22;Brabant-Zuidoost;1990;256
2;2022-03-15 09:00:00;2021-01-19;VR22;Brabant-Zuidoost;1946;252
2;2022-03-15 09:00:00;2021-01-20;VR22;Brabant-Zuidoost;1940;268
2;2022-03-15 09:00:00;2021-01-21;VR22;Brabant-Zuidoost;2008;291
2;2022-03-15 09:00:00;2021-01-22;VR22;Brabant-Zuidoost;1822;275
2;2022-03-15 09:00:00;2021-01-23;VR22;Brabant-Zuidoost;1730;266
2;2022-03-15 09:00:00;2021-01-24;VR22;Brabant-Zuidoost;1432;214
2;2022-03-15 09:00:00;2021-01-25;VR22;Brabant-Zuidoost;1824;289
2;2022-03-15 09:00:00;2021-01-26;VR22;Brabant-Zuidoost;1646;221
2;2022-03-15 09:00:00;2021-01-27;VR22;Brabant-Zuidoost;1804;244
2;2022-03-15 09:00:00;2021-01-28;VR22;Brabant-Zuidoost;1672;236
2;2022-03-15 09:00:00;2021-01-29;VR22;Brabant-Zuidoost;1507;241
2;2022-03-15 09:00:00;2021-01-30;VR22;Brabant-Zuidoost;1154;178
2;2022-03-15 09:00:00;2021-01-31;VR22;Brabant-Zuidoost;1090;161
2;2022-03-15 09:00:00;2021-02-01;VR22;Brabant-Zuidoost;1575;190
2;2022-03-15 09:00:00;2021-02-02;VR22;Brabant-Zuidoost;1498;212
2;2022-03-15 09:00:00;2021-02-03;VR22;Brabant-Zuidoost;1763;212
2;2022-03-15 09:00:00;2021-02-04;VR22;Brabant-Zuidoost;1708;250
2;2022-03-15 09:00:00;2021-02-05;VR22;Brabant-Zuidoost;1738;221
2;2022-03-15 09:00:00;2021-02-06;VR22;Brabant-Zuidoost;1470;165
2;2022-03-15 09:00:00;2021-02-07;VR22;Brabant-Zuidoost;9;0
2;2022-03-15 09:00:00;2021-02-08;VR22;Brabant-Zuidoost;1378;200
2;2022-03-15 09:00:00;2021-02-09;VR22;Brabant-Zuidoost;1512;205
2;2022-03-15 09:00:00;2021-02-10;VR22;Brabant-Zuidoost;1568;197
2;2022-03-15 09:00:00;2021-02-11;VR22;Brabant-Zuidoost;1481;168
2;2022-03-15 09:00:00;2021-02-12;VR22;Brabant-Zuidoost;1341;179
2;2022-03-15 09:00:00;2021-02-13;VR22;Brabant-Zuidoost;1192;146
2;2022-03-15 09:00:00;2021-02-14;VR22;Brabant-Zuidoost;1124;133
2;2022-03-15 09:00:00;2021-02-15;VR22;Brabant-Zuidoost;1024;99
2;2022-03-15 09:00:00;2021-02-16;VR22;Brabant-Zuidoost;1929;232
2;2022-03-15 09:00:00;2021-02-17;VR22;Brabant-Zuidoost;2195;253
2;2022-03-15 09:00:00;2021-02-18;VR22;Brabant-Zuidoost;1953;260
2;2022-03-15 09:00:00;2021-02-19;VR22;Brabant-Zuidoost;2039;293
2;2022-03-15 09:00:00;2021-02-20;VR22;Brabant-Zuidoost;1847;231
2;2022-03-15 09:00:00;2021-02-21;VR22;Brabant-Zuidoost;1715;223
2;2022-03-15 09:00:00;2021-02-22;VR22;Brabant-Zuidoost;2452;244
2;2022-03-15 09:00:00;2021-02-23;VR22;Brabant-Zuidoost;2370;252
2;2022-03-15 09:00:00;2021-02-24;VR22;Brabant-Zuidoost;2325;245
2;2022-03-15 09:00:00;2021-02-25;VR22;Brabant-Zuidoost;2210;213
2;2022-03-15 09:00:00;2021-02-26;VR22;Brabant-Zuidoost;2026;194
2;2022-03-15 09:00:00;2021-02-27;VR22;Brabant-Zuidoost;1815;165
2;2022-03-15 09:00:00;2021-02-28;VR22;Brabant-Zuidoost;1798;165
2;2022-03-15 09:00:00;2021-03-01;VR22;Brabant-Zuidoost;2553;210
2;2022-03-15 09:00:00;2021-03-02;VR22;Brabant-Zuidoost;2564;227
2;2022-03-15 09:00:00;2021-03-03;VR22;Brabant-Zuidoost;2599;252
2;2022-03-15 09:00:00;2021-03-04;VR22;Brabant-Zuidoost;2502;207
2;2022-03-15 09:00:00;2021-03-05;VR22;Brabant-Zuidoost;2298;232
2;2022-03-15 09:00:00;2021-03-06;VR22;Brabant-Zuidoost;2149;168
2;2022-03-15 09:00:00;2021-03-07;VR22;Brabant-Zuidoost;2273;183
2;2022-03-15 09:00:00;2021-03-08;VR22;Brabant-Zuidoost;2785;209
2;2022-03-15 09:00:00;2021-03-09;VR22;Brabant-Zuidoost;3150;253
2;2022-03-15 09:00:00;2021-03-10;VR22;Brabant-Zuidoost;3588;308
2;2022-03-15 09:00:00;2021-03-11;VR22;Brabant-Zuidoost;3227;255
2;2022-03-15 09:00:00;2021-03-12;VR22;Brabant-Zuidoost;3282;248
2;2022-03-15 09:00:00;2021-03-13;VR22;Brabant-Zuidoost;2698;241
2;2022-03-15 09:00:00;2021-03-14;VR22;Brabant-Zuidoost;2813;254
2;2022-03-15 09:00:00;2021-03-15;VR22;Brabant-Zuidoost;3394;261
2;2022-03-15 09:00:00;2021-03-16;VR22;Brabant-Zuidoost;3447;281
2;2022-03-15 09:00:00;2021-03-17;VR22;Brabant-Zuidoost;3418;314
2;2022-03-15 09:00:00;2021-03-18;VR22;Brabant-Zuidoost;3337;351
2;2022-03-15 09:00:00;2021-03-19;VR22;Brabant-Zuidoost;3336;368
2;2022-03-15 09:00:00;2021-03-20;VR22;Brabant-Zuidoost;2911;270
2;2022-03-15 09:00:00;2021-03-21;VR22;Brabant-Zuidoost;3055;334
2;2022-03-15 09:00:00;2021-03-22;VR22;Brabant-Zuidoost;3717;319
2;2022-03-15 09:00:00;2021-03-23;VR22;Brabant-Zuidoost;3969;353
2;2022-03-15 09:00:00;2021-03-24;VR22;Brabant-Zuidoost;4083;359
2;2022-03-15 09:00:00;2021-03-25;VR22;Brabant-Zuidoost;3796;415
2;2022-03-15 09:00:00;2021-03-26;VR22;Brabant-Zuidoost;3571;349
2;2022-03-15 09:00:00;2021-03-27;VR22;Brabant-Zuidoost;3079;298
2;2022-03-15 09:00:00;2021-03-28;VR22;Brabant-Zuidoost;2997;300
2;2022-03-15 09:00:00;2021-03-29;VR22;Brabant-Zuidoost;3813;354
2;2022-03-15 09:00:00;2021-03-30;VR22;Brabant-Zuidoost;3671;338
2;2022-03-15 09:00:00;2021-03-31;VR22;Brabant-Zuidoost;3475;320
2;2022-03-15 09:00:00;2021-04-01;VR22;Brabant-Zuidoost;3360;338
2;2022-03-15 09:00:00;2021-04-02;VR22;Brabant-Zuidoost;3177;320
2;2022-03-15 09:00:00;2021-04-03;VR22;Brabant-Zuidoost;2745;250
2;2022-03-15 09:00:00;2021-04-04;VR22;Brabant-Zuidoost;2666;285
2;2022-03-15 09:00:00;2021-04-05;VR22;Brabant-Zuidoost;2965;235
2;2022-03-15 09:00:00;2021-04-06;VR22;Brabant-Zuidoost;3873;340
2;2022-03-15 09:00:00;2021-04-07;VR22;Brabant-Zuidoost;3701;378
2;2022-03-15 09:00:00;2021-04-08;VR22;Brabant-Zuidoost;3614;418
2;2022-03-15 09:00:00;2021-04-09;VR22;Brabant-Zuidoost;3382;360
2;2022-03-15 09:00:00;2021-04-10;VR22;Brabant-Zuidoost;2658;283
2;2022-03-15 09:00:00;2021-04-11;VR22;Brabant-Zuidoost;2971;331
2;2022-03-15 09:00:00;2021-04-12;VR22;Brabant-Zuidoost;3674;344
2;2022-03-15 09:00:00;2021-04-13;VR22;Brabant-Zuidoost;3661;384
2;2022-03-15 09:00:00;2021-04-14;VR22;Brabant-Zuidoost;3637;400
2;2022-03-15 09:00:00;2021-04-15;VR22;Brabant-Zuidoost;3535;438
2;2022-03-15 09:00:00;2021-04-16;VR22;Brabant-Zuidoost;3247;375
2;2022-03-15 09:00:00;2021-04-17;VR22;Brabant-Zuidoost;2653;291
2;2022-03-15 09:00:00;2021-04-18;VR22;Brabant-Zuidoost;3088;388
2;2022-03-15 09:00:00;2021-04-19;VR22;Brabant-Zuidoost;3607;423
2;2022-03-15 09:00:00;2021-04-20;VR22;Brabant-Zuidoost;3718;385
2;2022-03-15 09:00:00;2021-04-21;VR22;Brabant-Zuidoost;3892;484
2;2022-03-15 09:00:00;2021-04-22;VR22;Brabant-Zuidoost;3538;439
2;2022-03-15 09:00:00;2021-04-23;VR22;Brabant-Zuidoost;3235;419
2;2022-03-15 09:00:00;2021-04-24;VR22;Brabant-Zuidoost;2684;321
2;2022-03-15 09:00:00;2021-04-25;VR22;Brabant-Zuidoost;2926;363
2;2022-03-15 09:00:00;2021-04-26;VR22;Brabant-Zuidoost;3441;406
2;2022-03-15 09:00:00;2021-04-27;VR22;Brabant-Zuidoost;3265;409
2;2022-03-15 09:00:00;2021-04-28;VR22;Brabant-Zuidoost;3565;396
2;2022-03-15 09:00:00;2021-04-29;VR22;Brabant-Zuidoost;3498;438
2;2022-03-15 09:00:00;2021-04-30;VR22;Brabant-Zuidoost;3139;412
2;2022-03-15 09:00:00;2021-05-01;VR22;Brabant-Zuidoost;2553;318
2;2022-03-15 09:00:00;2021-05-02;VR22;Brabant-Zuidoost;2451;334
2;2022-03-15 09:00:00;2021-05-03;VR22;Brabant-Zuidoost;3104;361
2;2022-03-15 09:00:00;2021-05-04;VR22;Brabant-Zuidoost;3062;394
2;2022-03-15 09:00:00;2021-05-05;VR22;Brabant-Zuidoost;2983;385
2;2022-03-15 09:00:00;2021-05-06;VR22;Brabant-Zuidoost;2513;356
2;2022-03-15 09:00:00;2021-05-07;VR22;Brabant-Zuidoost;2637;357
2;2022-03-15 09:00:00;2021-05-08;VR22;Brabant-Zuidoost;2048;289
2;2022-03-15 09:00:00;2021-05-09;VR22;Brabant-Zuidoost;1892;267
2;2022-03-15 09:00:00;2021-05-10;VR22;Brabant-Zuidoost;2283;322
2;2022-03-15 09:00:00;2021-05-11;VR22;Brabant-Zuidoost;2175;302
2;2022-03-15 09:00:00;2021-05-12;VR22;Brabant-Zuidoost;2106;324
2;2022-03-15 09:00:00;2021-05-13;VR22;Brabant-Zuidoost;1639;240
2;2022-03-15 09:00:00;2021-05-14;VR22;Brabant-Zuidoost;1704;265
2;2022-03-15 09:00:00;2021-05-15;VR22;Brabant-Zuidoost;1581;231
2;2022-03-15 09:00:00;2021-05-16;VR22;Brabant-Zuidoost;1567;211
2;2022-03-15 09:00:00;2021-05-17;VR22;Brabant-Zuidoost;2043;279
2;2022-03-15 09:00:00;2021-05-18;VR22;Brabant-Zuidoost;1783;233
2;2022-03-15 09:00:00;2021-05-19;VR22;Brabant-Zuidoost;1642;180
2;2022-03-15 09:00:00;2021-05-20;VR22;Brabant-Zuidoost;1539;173
2;2022-03-15 09:00:00;2021-05-21;VR22;Brabant-Zuidoost;1514;156
2;2022-03-15 09:00:00;2021-05-22;VR22;Brabant-Zuidoost;1422;140
2;2022-03-15 09:00:00;2021-05-23;VR22;Brabant-Zuidoost;1062;104
2;2022-03-15 09:00:00;2021-05-24;VR22;Brabant-Zuidoost;1152;109
2;2022-03-15 09:00:00;2021-05-25;VR22;Brabant-Zuidoost;1409;136
2;2022-03-15 09:00:00;2021-05-26;VR22;Brabant-Zuidoost;1602;163
2;2022-03-15 09:00:00;2021-05-27;VR22;Brabant-Zuidoost;1399;119
2;2022-03-15 09:00:00;2021-05-28;VR22;Brabant-Zuidoost;1315;149
2;2022-03-15 09:00:00;2021-05-29;VR22;Brabant-Zuidoost;1025;107
2;2022-03-15 09:00:00;2021-05-30;VR22;Brabant-Zuidoost;1047;99
2;2022-03-15 09:00:00;2021-05-31;VR22;Brabant-Zuidoost;1395;102
2;2022-03-15 09:00:00;2021-06-01;VR22;Brabant-Zuidoost;1272;108
2;2022-03-15 09:00:00;2021-06-02;VR22;Brabant-Zuidoost;1286;112
2;2022-03-15 09:00:00;2021-06-03;VR22;Brabant-Zuidoost;1273;103
2;2022-03-15 09:00:00;2021-06-04;VR22;Brabant-Zuidoost;1065;97
2;2022-03-15 09:00:00;2021-06-05;VR22;Brabant-Zuidoost;881;55
2;2022-03-15 09:00:00;2021-06-06;VR22;Brabant-Zuidoost;951;67
2;2022-03-15 09:00:00;2021-06-07;VR22;Brabant-Zuidoost;1202;79
2;2022-03-15 09:00:00;2021-06-08;VR22;Brabant-Zuidoost;1173;59
2;2022-03-15 09:00:00;2021-06-09;VR22;Brabant-Zuidoost;1136;48
2;2022-03-15 09:00:00;2021-06-10;VR22;Brabant-Zuidoost;962;54
2;2022-03-15 09:00:00;2021-06-11;VR22;Brabant-Zuidoost;841;39
2;2022-03-15 09:00:00;2021-06-12;VR22;Brabant-Zuidoost;683;33
2;2022-03-15 09:00:00;2021-06-13;VR22;Brabant-Zuidoost;624;33
2;2022-03-15 09:00:00;2021-06-14;VR22;Brabant-Zuidoost;902;49
2;2022-03-15 09:00:00;2021-06-15;VR22;Brabant-Zuidoost;1002;36
2;2022-03-15 09:00:00;2021-06-16;VR22;Brabant-Zuidoost;921;46
2;2022-03-15 09:00:00;2021-06-17;VR22;Brabant-Zuidoost;792;25
2;2022-03-15 09:00:00;2021-06-18;VR22;Brabant-Zuidoost;699;35
2;2022-03-15 09:00:00;2021-06-19;VR22;Brabant-Zuidoost;544;28
2;2022-03-15 09:00:00;2021-06-20;VR22;Brabant-Zuidoost;465;21
2;2022-03-15 09:00:00;2021-06-21;VR22;Brabant-Zuidoost;856;37
2;2022-03-15 09:00:00;2021-06-22;VR22;Brabant-Zuidoost;813;24
2;2022-03-15 09:00:00;2021-06-23;VR22;Brabant-Zuidoost;784;22
2;2022-03-15 09:00:00;2021-06-24;VR22;Brabant-Zuidoost;732;14
2;2022-03-15 09:00:00;2021-06-25;VR22;Brabant-Zuidoost;719;16
2;2022-03-15 09:00:00;2021-06-26;VR22;Brabant-Zuidoost;580;16
2;2022-03-15 09:00:00;2021-06-27;VR22;Brabant-Zuidoost;578;18
2;2022-03-15 09:00:00;2021-06-28;VR22;Brabant-Zuidoost;845;16
2;2022-03-15 09:00:00;2021-06-29;VR22;Brabant-Zuidoost;852;19
2;2022-03-15 09:00:00;2021-06-30;VR22;Brabant-Zuidoost;769;38
2;2022-03-15 09:00:00;2021-07-01;VR22;Brabant-Zuidoost;762;46
2;2022-03-15 09:00:00;2021-07-02;VR22;Brabant-Zuidoost;745;48
2;2022-03-15 09:00:00;2021-07-03;VR22;Brabant-Zuidoost;684;47
2;2022-03-15 09:00:00;2021-07-04;VR22;Brabant-Zuidoost;696;59
2;2022-03-15 09:00:00;2021-07-05;VR22;Brabant-Zuidoost;1305;137
2;2022-03-15 09:00:00;2021-07-06;VR22;Brabant-Zuidoost;1514;189
2;2022-03-15 09:00:00;2021-07-07;VR22;Brabant-Zuidoost;1723;240
2;2022-03-15 09:00:00;2021-07-08;VR22;Brabant-Zuidoost;1975;304
2;2022-03-15 09:00:00;2021-07-09;VR22;Brabant-Zuidoost;2169;340
2;2022-03-15 09:00:00;2021-07-10;VR22;Brabant-Zuidoost;1660;233
2;2022-03-15 09:00:00;2021-07-11;VR22;Brabant-Zuidoost;1925;279
2;2022-03-15 09:00:00;2021-07-12;VR22;Brabant-Zuidoost;2134;294
2;2022-03-15 09:00:00;2021-07-13;VR22;Brabant-Zuidoost;2857;440
2;2022-03-15 09:00:00;2021-07-14;VR22;Brabant-Zuidoost;3385;514
2;2022-03-15 09:00:00;2021-07-15;VR22;Brabant-Zuidoost;3501;465
2;2022-03-15 09:00:00;2021-07-16;VR22;Brabant-Zuidoost;2920;375
2;2022-03-15 09:00:00;2021-07-17;VR22;Brabant-Zuidoost;2248;296
2;2022-03-15 09:00:00;2021-07-18;VR22;Brabant-Zuidoost;2160;278
2;2022-03-15 09:00:00;2021-07-19;VR22;Brabant-Zuidoost;2422;248
2;2022-03-15 09:00:00;2021-07-20;VR22;Brabant-Zuidoost;2677;314
2;2022-03-15 09:00:00;2021-07-21;VR22;Brabant-Zuidoost;2316;298
2;2022-03-15 09:00:00;2021-07-22;VR22;Brabant-Zuidoost;1980;272
2;2022-03-15 09:00:00;2021-07-23;VR22;Brabant-Zuidoost;1688;208
2;2022-03-15 09:00:00;2021-07-24;VR22;Brabant-Zuidoost;1552;166
2;2022-03-15 09:00:00;2021-07-25;VR22;Brabant-Zuidoost;1420;162
2;2022-03-15 09:00:00;2021-07-26;VR22;Brabant-Zuidoost;1719;202
2;2022-03-15 09:00:00;2021-07-27;VR22;Brabant-Zuidoost;1693;180
2;2022-03-15 09:00:00;2021-07-28;VR22;Brabant-Zuidoost;1416;145
2;2022-03-15 09:00:00;2021-07-29;VR22;Brabant-Zuidoost;1272;128
2;2022-03-15 09:00:00;2021-07-30;VR22;Brabant-Zuidoost;1122;136
2;2022-03-15 09:00:00;2021-07-31;VR22;Brabant-Zuidoost;897;91
2;2022-03-15 09:00:00;2021-08-01;VR22;Brabant-Zuidoost;863;123
2;2022-03-15 09:00:00;2021-08-02;VR22;Brabant-Zuidoost;959;89
2;2022-03-15 09:00:00;2021-08-03;VR22;Brabant-Zuidoost;1130;150
2;2022-03-15 09:00:00;2021-08-04;VR22;Brabant-Zuidoost;1020;97
2;2022-03-15 09:00:00;2021-08-05;VR22;Brabant-Zuidoost;878;98
2;2022-03-15 09:00:00;2021-08-06;VR22;Brabant-Zuidoost;808;77
2;2022-03-15 09:00:00;2021-08-07;VR22;Brabant-Zuidoost;645;83
2;2022-03-15 09:00:00;2021-08-08;VR22;Brabant-Zuidoost;560;78
2;2022-03-15 09:00:00;2021-08-09;VR22;Brabant-Zuidoost;795;96
2;2022-03-15 09:00:00;2021-08-10;VR22;Brabant-Zuidoost;654;83
2;2022-03-15 09:00:00;2021-08-11;VR22;Brabant-Zuidoost;641;69
2;2022-03-15 09:00:00;2021-08-12;VR22;Brabant-Zuidoost;662;90
2;2022-03-15 09:00:00;2021-08-13;VR22;Brabant-Zuidoost;520;61
2;2022-03-15 09:00:00;2021-08-14;VR22;Brabant-Zuidoost;486;71
2;2022-03-15 09:00:00;2021-08-15;VR22;Brabant-Zuidoost;457;71
2;2022-03-15 09:00:00;2021-08-16;VR22;Brabant-Zuidoost;656;75
2;2022-03-15 09:00:00;2021-08-17;VR22;Brabant-Zuidoost;606;78
2;2022-03-15 09:00:00;2021-08-18;VR22;Brabant-Zuidoost;641;78
2;2022-03-15 09:00:00;2021-08-19;VR22;Brabant-Zuidoost;533;60
2;2022-03-15 09:00:00;2021-08-20;VR22;Brabant-Zuidoost;604;69
2;2022-03-15 09:00:00;2021-08-21;VR22;Brabant-Zuidoost;471;57
2;2022-03-15 09:00:00;2021-08-22;VR22;Brabant-Zuidoost;414;51
2;2022-03-15 09:00:00;2021-08-23;VR22;Brabant-Zuidoost;634;69
2;2022-03-15 09:00:00;2021-08-24;VR22;Brabant-Zuidoost;611;64
2;2022-03-15 09:00:00;2021-08-25;VR22;Brabant-Zuidoost;614;67
2;2022-03-15 09:00:00;2021-08-26;VR22;Brabant-Zuidoost;666;89
2;2022-03-15 09:00:00;2021-08-27;VR22;Brabant-Zuidoost;616;72
2;2022-03-15 09:00:00;2021-08-28;VR22;Brabant-Zuidoost;528;62
2;2022-03-15 09:00:00;2021-08-29;VR22;Brabant-Zuidoost;513;62
2;2022-03-15 09:00:00;2021-08-30;VR22;Brabant-Zuidoost;786;80
2;2022-03-15 09:00:00;2021-08-31;VR22;Brabant-Zuidoost;760;85
2;2022-03-15 09:00:00;2021-09-01;VR22;Brabant-Zuidoost;788;72
2;2022-03-15 09:00:00;2021-09-02;VR22;Brabant-Zuidoost;736;78
2;2022-03-15 09:00:00;2021-09-03;VR22;Brabant-Zuidoost;758;77
2;2022-03-15 09:00:00;2021-09-04;VR22;Brabant-Zuidoost;627;59
2;2022-03-15 09:00:00;2021-09-05;VR22;Brabant-Zuidoost;566;60
2;2022-03-15 09:00:00;2021-09-06;VR22;Brabant-Zuidoost;899;82
2;2022-03-15 09:00:00;2021-09-07;VR22;Brabant-Zuidoost;845;89
2;2022-03-15 09:00:00;2021-09-08;VR22;Brabant-Zuidoost;779;70
2;2022-03-15 09:00:00;2021-09-09;VR22;Brabant-Zuidoost;755;58
2;2022-03-15 09:00:00;2021-09-10;VR22;Brabant-Zuidoost;725;51
2;2022-03-15 09:00:00;2021-09-11;VR22;Brabant-Zuidoost;584;44
2;2022-03-15 09:00:00;2021-09-12;VR22;Brabant-Zuidoost;614;65
2;2022-03-15 09:00:00;2021-09-13;VR22;Brabant-Zuidoost;998;70
2;2022-03-15 09:00:00;2021-09-14;VR22;Brabant-Zuidoost;952;56
2;2022-03-15 09:00:00;2021-09-15;VR22;Brabant-Zuidoost;1019;60
2;2022-03-15 09:00:00;2021-09-16;VR22;Brabant-Zuidoost;768;58
2;2022-03-15 09:00:00;2021-09-17;VR22;Brabant-Zuidoost;786;47
2;2022-03-15 09:00:00;2021-09-18;VR22;Brabant-Zuidoost;587;23
2;2022-03-15 09:00:00;2021-09-19;VR22;Brabant-Zuidoost;558;27
2;2022-03-15 09:00:00;2021-09-20;VR22;Brabant-Zuidoost;993;30
2;2022-03-15 09:00:00;2021-09-21;VR22;Brabant-Zuidoost;997;31
2;2022-03-15 09:00:00;2021-09-22;VR22;Brabant-Zuidoost;980;39
2;2022-03-15 09:00:00;2021-09-23;VR22;Brabant-Zuidoost;865;38
2;2022-03-15 09:00:00;2021-09-24;VR22;Brabant-Zuidoost;798;48
2;2022-03-15 09:00:00;2021-09-25;VR22;Brabant-Zuidoost;554;31
2;2022-03-15 09:00:00;2021-09-26;VR22;Brabant-Zuidoost;553;37
2;2022-03-15 09:00:00;2021-09-27;VR22;Brabant-Zuidoost;1080;46
2;2022-03-15 09:00:00;2021-09-28;VR22;Brabant-Zuidoost;970;42
2;2022-03-15 09:00:00;2021-09-29;VR22;Brabant-Zuidoost;1006;54
2;2022-03-15 09:00:00;2021-09-30;VR22;Brabant-Zuidoost;959;50
2;2022-03-15 09:00:00;2021-10-01;VR22;Brabant-Zuidoost;765;45
2;2022-03-15 09:00:00;2021-10-02;VR22;Brabant-Zuidoost;625;36
2;2022-03-15 09:00:00;2021-10-03;VR22;Brabant-Zuidoost;666;40
2;2022-03-15 09:00:00;2021-10-04;VR22;Brabant-Zuidoost;1167;76
2;2022-03-15 09:00:00;2021-10-05;VR22;Brabant-Zuidoost;1078;71
